Date,asset,return_t,abs_return_t,squared_return_t,negative_return_dummy_t,negative_squared_return_t,return_lag_1,abs_return_lag_1,return_lag_2,abs_return_lag_2,return_lag_3,abs_return_lag_3,return_lag_5,abs_return_lag_5,squared_return_lag_1,squared_return_lag_2,squared_return_lag_3,squared_return_lag_5,squared_return_lag_10,rolling_mean_squared_return_5d,rolling_sum_squared_return_5d,rolling_volatility_5d,rolling_abs_return_5d,rolling_mean_squared_return_22d,rolling_sum_squared_return_22d,rolling_volatility_22d,rolling_abs_return_22d,rolling_mean_squared_return_66d,rolling_sum_squared_return_66d,rolling_volatility_66d,rolling_abs_return_66d,rolling_downside_squared_return_5d,rolling_negative_share_5d,rolling_downside_squared_return_22d,rolling_negative_share_22d,rolling_downside_squared_return_66d,rolling_negative_share_66d,period,crisis_dummy,post_crisis_dummy,negative_x_crisis,negative_squared_x_crisis,target_squared_return_t_plus_1,target_abs_return_t_plus_1,target_return_t_plus_1,asset_KBE,asset_SPY,asset_XLF,period_crisis,period_post_crisis,period_pre_crisis
2006-03-08,KBE,0.2625511688333099,0.2625511688333099,0.06893311625573721,0,0.0,0.6405709856956605,0.6405709856956605,-0.5466345688010761,0.5466345688010761,-0.1689964249861545,0.1689964249861545,0.4665389712703762,0.4665389712703762,0.4103311877151101,0.2988093518083384,0.028559791658100943,0.2176586117140209,4.020784785550459,0.28459942865475946,1.4229971432737973,0.5334786112439368,0.48076829692861656,0.4592138530447588,10.102704766984694,0.6776531952590195,0.5195213752962248,0.5027256161023339,33.17989066275404,0.7090314634078899,0.5293889942458601,0.18874656786059002,0.6,0.10481785185817029,0.36363636363636365,0.2191483523181666,0.42424242424242425,pre_crisis,0,0,0,0.0,0.5374794107395678,0.7331298730372183,-0.7331298730372183,1,0,0,0,0,1
2006-03-09,KBE,-0.7331298730372183,0.7331298730372183,0.5374794107395678,1,0.5374794107395678,0.2625511688333099,0.2625511688333099,0.6405709856956605,0.6405709856956605,-0.5466345688010761,0.5466345688010761,-0.7850883363268816,0.7850883363268816,0.06893311625573721,0.4103311877151101,0.2988093518083384,0.6163636958365107,0.041750379551558456,0.2688225716353709,1.3441128581768544,0.5184810234091224,0.4703766042706839,0.4832109877218265,10.630641729880184,0.6951337912386554,0.5484052125435945,0.5019233641035491,33.12694203083424,0.7084654995859354,0.5288547020751064,0.17296971084120144,0.6,0.1292487341645143,0.4090909090909091,0.2272919797536146,0.4393939393939394,pre_crisis,0,0,0,0.0,0.43319510330280525,0.6581755869848146,0.6581755869848146,1,0,0,0,0,1
2006-03-10,KBE,0.6581755869848146,0.6581755869848146,0.43319510330280525,0,0.0,-0.7331298730372183,0.7331298730372183,0.2625511688333099,0.2625511688333099,0.6405709856956605,0.6405709856956605,-0.1689964249861545,0.1689964249861545,0.5374794107395678,0.06893311625573721,0.4103311877151101,0.028559791658100943,0.16662359562055595,0.3497496339643118,1.748748169821559,0.5913963425354538,0.5682124366704159,0.500399710144952,11.008793623188945,0.7073893624765303,0.5676580622283076,0.5082874066069019,33.54696883605552,0.7129427793356925,0.5370883745278533,0.16725775250958125,0.4,0.12674677007387583,0.36363636363636365,0.2272919797536146,0.4393939393939394,pre_crisis,0,0,0,0.0,0.1693680232871092,0.4115434646390454,0.4115434646390454,1,0,0,0,0,1
2006-03-13,KBE,0.4115434646390454,0.4115434646390454,0.1693680232871092,0,0.0,0.6581755869848146,0.6581755869848146,-0.7331298730372183,0.7331298730372183,0.2625511688333099,0.2625511688333099,-0.5466345688010761,0.5466345688010761,0.43319510330280525,0.5374794107395678,0.06893311625573721,0.2988093518083384,0.0,0.3238613682600659,1.6193068413003295,0.569088190230711,0.5411942158380098,0.49726990702513324,10.939937954552931,0.7051736715342776,0.5641790540423189,0.5107649472903322,33.710486521161926,0.7146782124077466,0.5421649800007428,0.10749588214791359,0.2,0.12674677007387583,0.36363636363636365,0.2272033382660282,0.42424242424242425,pre_crisis,0,0,0,0.0,0.9692490591263329,0.9845044738985866,0.9845044738985866,1,0,0,0,0,1
2006-03-14,KBE,0.9845044738985866,0.9845044738985866,0.9692490591263329,0,0.0,0.4115434646390454,0.4115434646390454,0.6581755869848146,0.6581755869848146,-0.7331298730372183,0.7331298730372183,0.6405709856956605,0.6405709856956605,0.1693680232871092,0.43319510330280525,0.5374794107395678,0.4103311877151101,1.0475807978174552,0.43564494254231045,2.178224712711552,0.6600340465023834,0.609980913478595,0.5314435962855701,11.691759118282542,0.7290017807149515,0.5877341827650957,0.5254006114532873,34.67644035591696,0.7248452327588886,0.556211956197636,0.10749588214791359,0.2,0.12674677007387583,0.36363636363636365,0.22715341062403882,0.4090909090909091,pre_crisis,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,1
2006-03-15,KBE,0.0,0.0,0.0,0,0.0,0.9845044738985866,0.9845044738985866,0.4115434646390454,0.4115434646390454,0.6581755869848146,0.6581755869848146,0.2625511688333099,0.2625511688333099,0.9692490591263329,0.1693680232871092,0.43319510330280525,0.06893311625573721,0.2176586117140209,0.421858319291163,2.109291596455815,0.649506211895747,0.557470679711933,0.5199553185087004,11.439017007191408,0.7210792733872611,0.5648826085435421,0.4962264455958391,32.75094540932538,0.7044334216913896,0.5351873797209995,0.10749588214791359,0.2,0.12674677007387583,0.36363636363636365,0.19797924476659068,0.3939393939393939,pre_crisis,0,0,0,0.0,0.1501252018219177,0.3874599357635802,0.3874599357635802,1,0,0,0,0,1
2006-03-16,KBE,0.3874599357635802,0.3874599357635802,0.1501252018219177,0,0.0,0.0,0.0,0.9845044738985866,0.9845044738985866,0.4115434646390454,0.4115434646390454,-0.7331298730372183,0.7331298730372183,0.0,0.9692490591263329,0.1693680232871092,0.5374794107395678,0.6163636958365107,0.34438747750763304,1.7219373875381652,0.5868453608129087,0.48833669225720533,0.5247279064063858,11.544013940940488,0.7243810505572228,0.5728383260796823,0.4985010698658681,32.9010706111473,0.7060460819704817,0.5410579848083263,0.0,0.0,0.12469548516147412,0.3181818181818182,0.19797924476659068,0.3939393939393939,pre_crisis,0,0,0,0.0,0.05171726664374685,0.2274143061545312,0.2274143061545312,1,0,0,0,0,1
2006-03-17,KBE,0.2274143061545312,0.2274143061545312,0.05171726664374685,0,0.0,0.3874599357635802,0.3874599357635802,0.0,0.0,0.9845044738985866,0.9845044738985866,0.6581755869848146,0.6581755869848146,0.1501252018219177,0.0,0.9692490591263329,0.43319510330280525,0.028559791658100943,0.26809191017582135,1.3404595508791066,0.5177759266090124,0.40218443609114873,0.4686347991631594,10.309965581589507,0.6845690609158139,0.5316337010077338,0.47547640415182885,31.381442674020704,0.6895479708851509,0.5255107305315372,0.0,0.0,0.12469548516147412,0.3181818181818182,0.19797924476659068,0.3939393939393939,pre_crisis,0,0,0,0.0,0.005463621981901184,0.0739163174265411,-0.0739163174265411,1,0,0,0,0,1
2006-03-20,KBE,-0.0739163174265411,0.0739163174265411,0.005463621981901184,1,0.005463621981901184,0.2274143061545312,0.2274143061545312,0.3874599357635802,0.3874599357635802,0.0,0.0,0.4115434646390454,0.4115434646390454,0.05171726664374685,0.1501252018219177,0.0,0.1693680232871092,0.2988093518083384,0.23531102991477973,1.1765551495738986,0.4850886825259684,0.3346590066486478,0.4475208077452667,9.845457770395868,0.6689699602712118,0.5038324142896002,0.47177809241766233,31.137354099565712,0.686861043019374,0.519061705102711,0.0010927243963802368,0.2,0.12494383161519691,0.36363636363636365,0.19428093303242408,0.3939393939393939,pre_crisis,0,0,0,0.0,0.13721563104753848,0.3704262828789805,-0.3704262828789805,1,0,0,0,0,1
2006-03-21,KBE,-0.3704262828789805,0.3704262828789805,0.13721563104753848,1,0.13721563104753848,-0.0739163174265411,0.0739163174265411,0.2274143061545312,0.2274143061545312,0.3874599357635802,0.3874599357635802,0.9845044738985866,0.9845044738985866,0.005463621981901184,0.05171726664374685,0.1501252018219177,0.9692490591263329,0.4103311877151101,0.06890434429902084,0.3445217214951042,0.26249637006827514,0.2118433684447266,0.43383276097256185,9.54432074139636,0.6586598218903001,0.4905753333097627,0.4366489489802057,28.818830632693576,0.6607941804981379,0.5009305912149067,0.02853585060588793,0.4,0.1311809057537214,0.4090909090909091,0.19635995774526557,0.4090909090909091,pre_crisis,0,0,0,0.0,0.4681253191603185,0.6841968424074453,0.6841968424074453,1,0,0,0,0,1
2006-03-22,KBE,0.6841968424074453,0.6841968424074453,0.4681253191603185,0,0.0,-0.3704262828789805,0.3704262828789805,-0.0739163174265411,0.0739163174265411,0.2274143061545312,0.2274143061545312,0.0,0.0,0.13721563104753848,0.005463621981901184,0.05171726664374685,0.0,0.06893311625573721,0.16252940813108455,0.8126470406554227,0.4031493620621079,0.34868273692621565,0.44725858247344447,9.839688814415778,0.668773939738567,0.5027824277039581,0.43949438258739687,29.006629250768192,0.662943725053188,0.5032751058615856,0.02853585060588793,0.4,0.1233283036564078,0.36363636363636365,0.19635995774526557,0.4090909090909091,pre_crisis,0,0,0,0.0,0.1964629706260233,0.4432414360436345,-0.4432414360436345,1,0,0,0,0,1
2006-03-23,KBE,-0.4432414360436345,0.4432414360436345,0.1964629706260233,1,0.1964629706260233,0.6841968424074453,0.6841968424074453,-0.3704262828789805,0.3704262828789805,-0.0739163174265411,0.0739163174265411,0.3874599357635802,0.3874599357635802,0.4681253191603185,0.13721563104753848,0.005463621981901184,0.1501252018219177,0.5374794107395678,0.17179696189190566,0.8589848094595283,0.4144839706091246,0.3598390369822265,0.4561725873302322,10.035796921265108,0.6754054984453652,0.522073500781243,0.43960779563825964,29.014114512125136,0.6630292570002169,0.5034042842129504,0.06782844473109259,0.6,0.1322584386848634,0.4090909090909091,0.19647337079612837,0.4090909090909091,pre_crisis,0,0,0,0.0,0.005476091446170313,0.0740006178769496,0.0740006178769496,1,0,0,0,0,1
2006-03-24,KBE,0.0740006178769496,0.0740006178769496,0.005476091446170313,0,0.0,-0.4432414360436345,0.4432414360436345,0.6841968424074453,0.6841968424074453,-0.3704262828789805,0.3704262828789805,0.2274143061545312,0.2274143061545312,0.1964629706260233,0.4681253191603185,0.13721563104753848,0.05171726664374685,0.43319510330280525,0.16254872685239036,0.8127436342619517,0.40317332110692833,0.3291562993267102,0.2736585557800372,6.020488227160819,0.5231238436355556,0.434292189605009,0.4387556269183603,28.957871376611777,0.6623863124479251,0.5007613610540393,0.06782844473109259,0.6,0.1322584386848634,0.4090909090909091,0.19647337079612837,0.4090909090909091,pre_crisis,0,0,0,0.0,0.02775791825418367,0.1666070774432577,-0.1666070774432577,1,0,0,0,0,1
2006-03-27,KBE,-0.1666070774432577,0.1666070774432577,0.02775791825418367,1,0.02775791825418367,0.0740006178769496,0.0740006178769496,-0.4432414360436345,0.4432414360436345,0.6841968424074453,0.6841968424074453,-0.0739163174265411,0.0739163174265411,0.005476091446170313,0.1964629706260233,0.4681253191603185,0.005463621981901184,0.1693680232871092,0.16700758610684685,0.8350379305342343,0.4086656164969679,0.34769445133005356,0.27302253481197475,6.006495765863445,0.5225155833197463,0.4325775523890549,0.43041130840294256,28.407146354594207,0.6560573971863609,0.4917617613192703,0.07228730398554908,0.6,0.1316224177168009,0.4090909090909091,0.1881290522807106,0.4090909090909091,pre_crisis,0,0,0,0.0,1.0491952372911153,1.024302317331712,-1.024302317331712,1,0,0,0,0,1
2006-03-28,KBE,-1.024302317331712,1.024302317331712,1.0491952372911153,1,1.0491952372911153,-0.1666070774432577,0.1666070774432577,0.0740006178769496,0.0740006178769496,-0.4432414360436345,0.4432414360436345,-0.3704262828789805,0.3704262828789805,0.02775791825418367,0.005476091446170313,0.1964629706260233,0.13721563104753848,0.9692490591263329,0.34940350735556225,1.7470175367778111,0.5911036350383596,0.47846965822059984,0.313139427615182,6.889067407534004,0.5595886235576828,0.4605824060853813,0.4462586471356481,29.453070710952776,0.6680259329813837,0.5064149537647689,0.25468322523426445,0.6,0.1793131103209425,0.45454545454545453,0.2040259498154245,0.42424242424242425,pre_crisis,0,0,0,0.0,0.008755534065666211,0.093571010818876,0.093571010818876,1,0,0,0,0,1
2006-03-29,KBE,0.093571010818876,0.093571010818876,0.008755534065666211,0,0.0,-1.024302317331712,1.024302317331712,-0.1666070774432577,0.1666070774432577,0.0740006178769496,0.0740006178769496,0.6841968424074453,0.6841968424074453,1.0491952372911153,0.02775791825418367,0.005476091446170313,0.4681253191603185,0.0,0.2575295503366318,1.2876477516831588,0.5074736942311707,0.36034449190288603,0.31353740643634864,6.89782294159967,0.5599441101005962,0.46483563384987564,0.44296109637540376,29.23543236077665,0.6655532258019667,0.5006234741790074,0.25468322523426445,0.6,0.1793131103209425,0.45454545454545453,0.2040259498154245,0.42424242424242425,pre_crisis,0,0,0,0.0,0.2024181197396884,0.449909012734451,-0.449909012734451,1,0,0,0,0,1
2006-03-30,KBE,-0.449909012734451,0.449909012734451,0.2024181197396884,1,0.2024181197396884,0.093571010818876,0.093571010818876,-1.024302317331712,1.024302317331712,-0.1666070774432577,0.1666070774432577,-0.4432414360436345,0.4432414360436345,0.008755534065666211,1.0491952372911153,0.02775791825418367,0.1964629706260233,0.1501252018219177,0.2587205801593648,1.293602900796824,0.5086458297866648,0.3616780072410493,0.2751209210691774,6.052660263521903,0.5245197051295379,0.43876268233423105,0.4442644392345822,29.321452989482424,0.6665316490869598,0.5022710233839247,0.2558742550569975,0.6,0.14089662495377128,0.45454545454545453,0.20709289102360157,0.4393939393939394,pre_crisis,0,0,0,0.0,0.0003530355644301318,0.0187892406560279,-0.0187892406560279,1,0,0,0,0,1
2006-03-31,KBE,-0.0187892406560279,0.0187892406560279,0.0003530355644301318,1,0.0003530355644301318,-0.449909012734451,0.449909012734451,0.093571010818876,0.093571010818876,-1.024302317331712,1.024302317331712,0.0740006178769496,0.0740006178769496,0.2024181197396884,0.008755534065666211,1.0491952372911153,0.005476091446170313,0.05171726664374685,0.2576959689830167,1.2884798449150836,0.5076376355068808,0.35063573179686497,0.26524339488055965,5.8353546873723126,0.5150178587976922,0.4184104218517607,0.4434904593529522,29.270370317294848,0.6659507934922461,0.49911942979728896,0.25594486216988355,0.8,0.14091267202488175,0.5,0.20709824004730507,0.45454545454545453,pre_crisis,0,0,0,0.0,0.05951747435348719,0.2439620346559833,0.2439620346559833,1,0,0,0,0,1
2006-04-03,KBE,0.2439620346559833,0.2439620346559833,0.05951747435348719,0,0.0,-0.0187892406560279,0.0187892406560279,-0.449909012734451,0.449909012734451,0.093571010818876,0.093571010818876,-0.1666070774432577,0.1666070774432577,0.0003530355644301318,0.2024181197396884,0.008755534065666211,0.02775791825418367,0.005463621981901184,0.26404788020287745,1.3202394010143872,0.5138558943934354,0.36610672323941007,0.2399322029949677,5.278508465889289,0.48982874864075476,0.3938137717758108,0.4369479750128469,28.838566350847895,0.6610204043846505,0.4921954719773751,0.25039327851904675,0.6,0.11289614039594943,0.45454545454545453,0.19965397579275296,0.4393939393939394,pre_crisis,0,0,0,0.0,0.70559492093459,0.8399969767413392,0.8399969767413392,1,0,0,0,0,1
2006-04-04,KBE,0.8399969767413392,0.8399969767413392,0.70559492093459,0,0.0,0.2439620346559833,0.2439620346559833,-0.0187892406560279,0.0187892406560279,-0.449909012734451,0.449909012734451,-1.024302317331712,1.024302317331712,0.05951747435348719,0.0003530355644301318,0.2024181197396884,1.0491952372911153,0.13721563104753848,0.19532781693157236,0.9766390846578619,0.44195906703174714,0.3292456551213355,0.2707065270529899,5.9555435951657785,0.5202946540692014,0.4243137968555919,0.4454400122115269,29.399040805960777,0.6674129248160594,0.4991507776579056,0.04055423106082371,0.4,0.11159796804785395,0.4090909090909091,0.1974551808560604,0.42424242424242425,pre_crisis,0,0,0,0.0,0.13768266916515345,0.3710561536548794,0.3710561536548794,1,0,0,0,0,1
2006-04-05,KBE,0.3710561536548794,0.3710561536548794,0.13768266916515345,0,0.0,0.8399969767413392,0.8399969767413392,0.2439620346559833,0.2439620346559833,-0.0187892406560279,0.0187892406560279,0.093571010818876,0.093571010818876,0.70559492093459,0.05951747435348719,0.0003530355644301318,0.008755534065666211,0.4681253191603185,0.2211132439514698,1.105566219757349,0.4702268005457258,0.38474268368853615,0.26338258693284516,5.7944169125225935,0.5132081321772339,0.41633295980349205,0.4445940105872027,29.34320469875538,0.6667788318379662,0.4981075725505837,0.04055423106082371,0.4,0.09801572478383856,0.36363636363636365,0.19452307818377934,0.4090909090909091,pre_crisis,0,0,0,0.0,0.03436533427764268,0.1853788938300223,-0.1853788938300223,1,0,0,0,0,1
2006-04-06,KBE,-0.1853788938300223,0.1853788938300223,0.03436533427764268,1,0.03436533427764268,0.3710561536548794,0.3710561536548794,0.8399969767413392,0.8399969767413392,0.2439620346559833,0.2439620346559833,-0.449909012734451,0.449909012734451,0.13768266916515345,0.70559492093459,0.05951747435348719,0.2024181197396884,0.1964629706260233,0.18750268685906069,0.9375134342953034,0.4330158043987086,0.33183665990765043,0.2462932299584148,5.418451059085125,0.4962793869972989,0.39564241017323576,0.44265026470109203,29.214917470272074,0.6653196710612816,0.49480570618684677,0.006943673968414561,0.4,0.09957778543282232,0.4090909090909091,0.19257933229766866,0.4090909090909091,pre_crisis,0,0,0,0.0,0.5005898277184924,0.7075237294384495,-0.7075237294384495,1,0,0,0,0,1
2006-04-07,KBE,-0.7075237294384495,0.7075237294384495,0.5005898277184924,1,0.5005898277184924,-0.1853788938300223,0.1853788938300223,0.3710561536548794,0.3710561536548794,0.8399969767413392,0.8399969767413392,-0.0187892406560279,0.0187892406560279,0.03436533427764268,0.13768266916515345,0.70559492093459,0.0003530355644301318,0.005476091446170313,0.28755004528987316,1.4377502264493658,0.5362369301809352,0.4695835576641348,0.2659139895703582,5.850107770547881,0.5156684880525066,0.4158684356552875,0.419118023102544,27.661789524767904,0.6473932522837599,0.48381243207299013,0.106991032399227,0.4,0.12233186851093562,0.45454545454545453,0.20016402665703975,0.42424242424242425,pre_crisis,0,0,0,0.0,0.017095259297419813,0.1307488405203649,0.1307488405203649,1,0,0,0,0,1
2006-04-10,KBE,0.1307488405203649,0.1307488405203649,0.017095259297419813,0,0.0,-0.7075237294384495,0.7075237294384495,-0.1853788938300223,0.1853788938300223,0.3710561536548794,0.3710561536548794,0.2439620346559833,0.2439620346559833,0.5005898277184924,0.03436533427764268,0.13768266916515345,0.05951747435348719,0.02775791825418367,0.2790656022786596,1.3953280113932982,0.5282666015173206,0.44694091883701115,0.24226016450480603,5.3297236191057324,0.4921993137996091,0.38848747963179425,0.41937704218280797,27.678884784065325,0.6475932690993692,0.4857934751111774,0.106991032399227,0.4,0.09790098620459163,0.4090909090909091,0.20016402665703975,0.42424242424242425,pre_crisis,0,0,0,0.0,0.1397841241332562,0.3738771511248798,-0.3738771511248798,1,0,0,0,0,1
2006-04-11,KBE,-0.3738771511248798,0.3738771511248798,0.1397841241332562,1,0.1397841241332562,0.1307488405203649,0.1307488405203649,-0.7075237294384495,0.7075237294384495,-0.1853788938300223,0.1853788938300223,0.8399969767413392,0.8399969767413392,0.017095259297419813,0.5005898277184924,0.03436533427764268,0.70559492093459,1.0491952372911153,0.1659034429183929,0.8295172145919645,0.40731246349503336,0.3537169537137192,0.2289233018152811,5.036312639936184,0.47845930006143794,0.37556482345634257,0.4212281258095414,27.801056303429732,0.6490208978218971,0.4894474851415302,0.13494785722587826,0.6,0.10425481002883054,0.45454545454545453,0.20228196793178604,0.4393939393939394,pre_crisis,0,0,0,0.0,0.003162086176149803,0.0562324299328226,-0.0562324299328226,1,0,0,0,0,1
